entry_time,exit_time,entry_price,exit_price,direction,size,pnl,pnl_pct,duration
2025-05-30,2025-11-12,2531.208575317383,3411.3876911621096,long,0.8256925250571021,726.75731666436,34.773077352361724,166 days
