date,equity
2024-12-28,2452.505349805449
2024-12-29,2419.3403488705667
2024-12-30,2424.055210204981
2024-12-31,2407.701366372862
2025-01-01,2422.075527327192
2025-01-02,2482.078183700049
2025-01-03,2587.125902586398
2025-01-04,2623.16159617725
2025-01-05,2607.0211875314203
2025-01-06,2644.294983591474
2025-01-07,2427.4045765135693
2025-01-08,2465.153101442546
2025-01-09,2538.192200144365
2025-01-10,2505.3554072678053
2025-01-11,2495.2925702475286
2025-01-12,2506.40681318142
2025-01-13,2595.538444216768
2025-01-14,2535.285695838666
2025-01-15,2380.2871458035097
2025-01-16,2477.4408554984866
2025-01-17,2364.1831035527925
2025-01-18,2479.187026703265
2025-01-19,2545.3433617367273
2025-01-20,2498.150199107775
2025-01-21,2457.4996124590944
2025-01-22,2396.2732599530677
2025-01-23,2462.6318133506275
2025-01-24,2444.9629005696074
2025-01-25,2450.3807476270877
2025-01-26,2393.4006814030813
2025-01-27,2353.220244609944
2025-01-28,2281.722117700722
2025-01-29,2306.9246480601023
2025-01-30,2394.7423499642273
2025-01-31,2430.1389209669355
2025-02-01,2303.98021292235
2025-02-02,2128.953363928763
2025-02-03,2140.0829303426335
2025-02-04,2035.2533664405348
2025-02-05,2072.22234238761
2025-02-06,2002.545426448188
2025-02-07,1956.1379126573931
2025-02-08,1963.2173295623725
2025-02-09,1960.7022690520755
2025-02-10,1983.450788526447
2025-02-11,1942.5155383614388
2025-02-12,2036.551037013499
2025-02-13,1993.7825126318378
2025-02-14,2028.971449495909
2025-02-15,2006.162505577235
2025-02-16,1984.9576338046165
2025-02-17,2035.1786448357225
2025-02-18,1983.072964255069
2025-02-19,2015.8288560454534
2025-02-20,2033.1940290327684
2025-02-21,1976.241773020793
2025-02-22,2049.8730344110436
2025-02-23,2090.2823473969383
2025-02-24,1873.361928371908
2025-02-25,1859.0913988582959
2025-02-26,1744.7086018317584
2025-02-27,1726.389097840003
2025-02-28,1678.7149164010666
2025-03-01,1663.7155060336747
2025-03-02,1872.1686663376965
2025-03-03,1607.8459923356652
2025-03-04,1625.114095802922
2025-03-05,1675.9566043554107
2025-03-06,1648.0488266648338
2025-03-07,1603.1925686825236
2025-03-08,1647.3659404522612
2025-03-09,1515.952949456107
2025-03-10,1406.8965042790398
2025-03-11,1448.3645496133163
2025-03-12,1440.6901436093287
2025-03-13,1408.181120360913
2025-03-14,1441.0327078978282
2025-03-15,1456.632866731011
2025-03-16,1420.9157301224518
2025-03-17,1449.203610856879
2025-03-18,1453.1646472324396
2025-03-19,1542.6766687762492
2025-03-20,1488.5935291668895
2025-03-21,1472.0528125497497
2025-03-22,1482.874296610194
2025-03-23,1496.592870364657
2025-03-24,1547.8159805548194
2025-03-25,1536.5283227883958
2025-03-26,1577.9579301854221
2025-03-27,1582.790096483267
2025-03-28,1658.3676052500603
2025-03-29,1706.5927405975658
2025-03-30,1721.5178290796528
2025-03-31,1709.3089832357311
2025-04-01,1651.3027842039535
2025-04-02,1729.2311465801542
2025-04-03,1714.8561274511428
2025-04-04,1715.0697315289185
2025-04-05,1721.6913716004
2025-04-06,1883.8350842797975
2025-04-07,1899.032746760889
2025-04-08,1957.5173533088166
2025-04-09,1819.250673976506
2025-04-10,1922.176929900959
2025-04-11,1890.609718056137
2025-04-12,1832.229002112065
2025-04-13,1782.5731067254362
2025-04-14,1810.2236825955924
2025-04-15,1774.0361219589768
2025-04-16,1762.8768220591705
2025-04-17,1767.586637203924
2025-04-18,1774.345908409963
2025-04-19,1799.7852767302236
2025-04-20,1767.805074594675
2025-04-21,1759.5672970684595
2025-04-22,1947.6195285413528
2025-04-23,1982.9925570643954
2025-04-24,2010.6016753969975
2025-04-25,1992.944026288556
2025-04-26,1955.9043848558438
2025-04-27,1986.3966019665859
2025-04-28,1980.1052250377713
2025-04-29,1979.7648975157065
2025-04-30,1985.4398878091945
2025-05-01,1937.6817894951696
2025-05-02,1934.0181053526253
2025-05-03,1943.3374094698368
2025-05-04,1969.8671777192676
2025-05-05,1958.1990620947035
2025-05-06,1957.387751291888
2025-05-07,1960.960668460477
2025-05-08,1555.6057916846562
2025-05-09,1412.9361956882904
2025-05-10,1169.753541998317
2025-05-11,1243.8479376721446
2025-05-12,1258.0541520414347
